GUID;IDRESEAU;CODE_LIGNE;LIB_LIGNE;PK;LIBELLE;RG_TRONCON;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
85C36370DFBC11E3A8FF01A464E0362D;156576;519000;Ligne de Nantes-Orléans à Châteaubriant;432+845;HALUCHERE;1;85c36370-dfbc-11e3-a8ff-01a464e0362d;358235.27809999883;6692878.0715;-1.520928101421339;47.248130130343135;47.2481301303,-1.52092810142;47.2481301303,-1.52092810142;"{""type"": ""Point"", ""coordinates"": [-1.520928101421342, 47.24813013031243]}"
14421040666811E38CFF01F464E0362D;29077;226000;Ligne de Gonesse à Lille-Frontière (LGV);107+789;Ablaincourt-Pressoir;1;14421040-6668-11e3-8cff-01f464e0362d;687514.9561000019;6970310.633400001;2.826597005978657;49.83149578196136;49.831495782,2.82659700598;49.8314957819,2.82659700598;"{""type"": ""Point"", ""coordinates"": [2.826597005978656, 49.83149578194405]}"
1440BA52666811E38CFF01F464E0362D;29275;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;102+756;Auvilliers;1;1440ba52-6668-11e3-8cff-01f464e0362d;616496.2177999988;6774903.822299998;1.878838853680875;48.069177323141744;48.0691773231,1.87883885368;48.0691773231,1.87883885368;"{""type"": ""Point"", ""coordinates"": [1.878838853680874, 48.069177323115554]}"
144180BC666811E38CFF01F464E0362D;29253;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;426+166;Fargeas;2;144180bc-6668-11e3-8cff-01f464e0362d;575180.3725999966;6510446.0997;1.396347513408793;45.68216936918029;45.6821693692,1.39634751341;45.6821693692,1.39634751341;"{""type"": ""Point"", ""coordinates"": [1.396347513408791, 45.68216936916261]}"
1441354C666811E38CFF01F464E0362D;29317;752000;Ligne de Combs-la-Ville à St-Louis (LGV);377+266;Les Meunières;1;1441354c-6668-11e3-8cff-01f464e0362d;845018.4252000004;6537575.036499999;4.871330425304556;45.92240190024435;45.9224019002,4.8713304253;45.9224019002,4.8713304253;"{""type"": ""Point"", ""coordinates"": [4.871330425304557, 45.922401900227385]}"
14433284666811E38CFF01F464E0362D;29397;830000;Ligne de Paris-Lyon à Marseille-St-Charles;670+250;Châteauneuf;1;14433284-6668-11e3-8cff-01f464e0362d;835892.3300999999;6377575.392700002;4.708928904108912;44.48400179065113;44.4840017907,4.70892890411;44.4840017906,4.70892890411;"{""type"": ""Point"", ""coordinates"": [4.708928904108912, 44.48400179063013]}"
14403F60666811E38CFF01F464E0362D;29166;420000;Ligne de Paris-Montparnasse à Brest;201+970;Yvré-l'Évêque;1;14403f60-6668-11e3-8cff-01f464e0362d;499273.99849999696;6771335.442600001;0.307455471882435;48.01160105512543;48.0116010551,0.307455471882;48.0116010551,0.307455471882;"{""type"": ""Point"", ""coordinates"": [0.307455471882432, 48.011601055098936]}"
14403D9A666811E38CFF01F464E0362D;29167;420000;Ligne de Paris-Montparnasse à Brest;210+505;Le Mans;1;14403d9a-6668-11e3-8cff-01f464e0362d;491209.6103999987;6769587.7795;0.200199339764476;47.9933597572482;47.9933597572,0.200199339764;47.9933597572,0.200199339764;"{""type"": ""Point"", ""coordinates"": [0.200199339764475, 47.993359757221604]}"
144217F6666811E38CFF01F464E0362D;29550;810000;Ligne de Tarascon à Sète-Ville;040+988;Vestric;1;144217f6-6668-11e3-8cff-01f464e0362d;800514.9556000009;6294864.0260999985;4.247691045333375;43.74565264513039;43.7456526451,4.24769104533;43.7456526451,4.24769104533;"{""type"": ""Point"", ""coordinates"": [4.247691045333375, 43.74565264510748]}"
144361E2666811E38CFF01F464E0362D;29535;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;403+734;Narbonne;1;144361e2-6668-11e3-8cff-01f464e0362d;698537.6683000028;6231281.596900001;2.982026248792772;43.18076174441355;43.1807617444,2.98202624879;43.1807617444,2.98202624879;"{""type"": ""Point"", ""coordinates"": [2.982026248792771, 43.18076174438929]}"
14426612666811E38CFF01F464E0362D;29053;002000;Ligne de Gretz-Armainvilliers à Sézanne;073+224;Les Margats;1;14426612-6668-11e3-8cff-01f464e0362d;707407.7221999988;6856664.965300001;3.100868605322788;48.81001371257513;48.8100137126,3.10086860532;48.8100137126,3.10086860532;"{""type"": ""Point"", ""coordinates"": [3.100868605322787, 48.810013712552816]}"
14402C64666811E38CFF01F464E0362D;85246;650000;Ligne de Toulouse à Bayonne;156+840;Tarbes;1;14402c64-6668-11e3-8cff-01f464e0362d;461316.9716999978;6242341.488699999;0.062605393680674;43.24030932938245;43.2403093294,0.0626053936807;43.2403093294,0.0626053936807;"{""type"": ""Point"", ""coordinates"": [0.062605393680673, 43.24030932935833]}"
1442481A666811E38CFF01F464E0362D;87409;005000;Ligne de Paris à Strasbourg (LGV);212+172;Trois domaines;1;1442481a-6668-11e3-8cff-01f464e0362d;865022.9111000001;6877928.301600002;5.254722672092414;48.98008590097334;48.980085901,5.25472267209;48.980085901,5.25472267209;"{""type"": ""Point"", ""coordinates"": [5.254722672092414, 48.98008590095189]}"
1440132A666811E38CFF01F464E0362D;29503;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);188+342;La Pinède;1;1440132a-6668-11e3-8cff-01f464e0362d;1020231.125;6279599.652899999;6.962509626588437;43.54313792621701;43.5431379262,6.96250962659;43.5431379262,6.96250962659;"{""type"": ""Point"", ""coordinates"": [6.962509626588437, 43.54313792619362]}"
14414FBA666811E38CFF01F464E0362D;29107;340000;Ligne de Paris-St-Lazare au Havre;055+773;Les Martraits;1;14414fba-6668-11e3-8cff-01f464e0362d;606297.0759000033;6876527.6895;1.719803114772314;48.981848396748155;48.9818483967,1.71980311477;48.9818483967,1.71980311477;"{""type"": ""Point"", ""coordinates"": [1.719803114772313, 48.98184839672671]}"
143FC6E6666811E38CFF01F464E0362D;29252;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;413+199;Le Bréjou;2;143fc6e6-6668-11e3-8cff-01f464e0362d;566895.2546999976;6518745.845899999;1.287622522835106;45.75532455272981;45.7553245527,1.28762252284;45.7553245527,1.28762252284;"{""type"": ""Point"", ""coordinates"": [1.287622522835104, 45.75532455271234]}"
1441A4EE666811E38CFF01F464E0362D;29078;957000;Ligne de Bobigny à Sucy-Bonneuil;009+187;Avron;1;1441a4ee-6668-11e3-8cff-01f464e0362d;665284.6036000028;6863550.125599999;2.526734940094164;48.87104122313979;48.8710412231,2.52673494009;48.8710412231,2.52673494009;"{""type"": ""Point"", ""coordinates"": [2.526734940094163, 48.8710412231178]}"
14405950666811E38CFF01F464E0362D;29136;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;002+495;Masséna;1;14405950-6668-11e3-8cff-01f464e0362d;654829.6678000018;6858106.8312;2.384789046365827;48.82144118280268;48.8214411828,2.38478904637;48.8214411828,2.38478904637;"{""type"": ""Point"", ""coordinates"": [2.384789046365826, 48.82144118278043]}"
14405FBE666811E38CFF01F464E0362D;29131;431000;Ligne de Paris-Montparnasse à Monts (LGV);190+352;La Picocherie;1;14405fbe-6668-11e3-8cff-01f464e0362d;547462.873300001;6719739.929699998;0.971307768139377;47.56039690777569;47.5603969078,0.971307768139;47.5603969077,0.971307768139;"{""type"": ""Point"", ""coordinates"": [0.971307768139375, 47.56039690774673]}"
14405DF6666811E38CFF01F464E0362D;29133;550000;Ligne de Brétigny à La Membrolle-sur-Choisille;047+350;St-Évroult;1;14405df6-6668-11e3-8cff-01f464e0362d;634702.9724999964;6827849.0548;2.115303991394214;48.5475785934974;48.5475785935,2.11530399139;48.5475785935,2.11530399139;"{""type"": ""Point"", ""coordinates"": [2.115303991394212, 48.547578593473744]}"
14406180666811E38CFF01F464E0362D;29130;431000;Ligne de Paris-Montparnasse à Monts (LGV);094+749;Le Gault-St-Denis;1;14406180-6668-11e3-8cff-01f464e0362d;589069.8310000002;6794040.329300001;1.505814691561335;48.23726151877142;48.2372615188,1.50581469156;48.2372615187,1.50581469156;"{""type"": ""Point"", ""coordinates"": [1.505814691561334, 48.237261518746124]}"
144066EE666811E38CFF01F464E0362D;29126;420000;Ligne de Paris-Montparnasse à Brest;124+818;La Loupe;1;144066ee-6668-11e3-8cff-01f464e0362d;551832.5134999976;6820725.882800002;0.995306811102858;48.46986964159438;48.4698696416,0.995306811103;48.4698696416,0.995306811103;"{""type"": ""Point"", ""coordinates"": [0.995306811102856, 48.46986964157031]}"
1441B14E666811E38CFF01F464E0362D;127746;441000;Ligne de Rennes à St-Malo-St-Servan;448+838;Château Malo;1;1441b14e-6668-11e3-8cff-01f464e0362d;335826.4406000003;6847253.976500001;-1.944332025567331;48.62282793779046;48.6228279378,-1.94433202557;48.6228279378,-1.94433202557;"{""type"": ""Point"", ""coordinates"": [-1.944332025567334, 48.622827937767184]}"
14406FF2666811E38CFF01F464E0362D;29120;420000;Ligne de Paris-Montparnasse à Brest;032+420;La Verrière;1;14406ff2-6668-11e3-8cff-01f464e0362d;622162.8399000019;6851035.525400002;1.941206850642949;48.75473269373262;48.7547326937,1.94120685064;48.7547326937,1.94120685064;"{""type"": ""Point"", ""coordinates"": [1.941206850642948, 48.754732693710025]}"
1441B864666811E38CFF01F464E0362D;29159;420000;Ligne de Paris-Montparnasse à Brest;321+380;St-Pierre-la-Cour;1;1441b864-6668-11e3-8cff-01f464e0362d;400674.8147;6786913.842700001;-1.023889352653916;48.11394043552413;48.1139404355,-1.02388935265;48.1139404355,-1.02388935265;"{""type"": ""Point"", ""coordinates"": [-1.023889352653917, 48.113940435498186]}"
143FA4BE666811E38CFF01F464E0362D;127049;593000;Ligne de Vierzon à St-Pierre-des-Corps;227+222;Terres-Noires;1;143fa4be-6668-11e3-8cff-01f464e0362d;603501.7096000016;6688920.491099998;1.723064733517668;47.29357965048974;47.2935796505,1.72306473352;47.2935796505,1.72306473352;"{""type"": ""Point"", ""coordinates"": [1.723064733517667, 47.293579650459286]}"
144101DC666811E38CFF01F464E0362D;29132;431000;Ligne de Paris-Montparnasse à Monts (LGV);221+160;Les Courances;1;144101dc-6668-11e3-8cff-01f464e0362d;530399.7307000011;6695650.802099999;0.753602402254626;47.33947310401109;47.339473104,0.753602402255;47.339473104,0.753602402255;"{""type"": ""Point"", ""coordinates"": [0.753602402254624, 47.33947310398088]}"
143FB422666811E38CFF01F464E0362D;29187;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;388+311;St-Saviol;3;143fb422-6668-11e3-8cff-01f464e0362d;485247.2224999964;6564320.7619;0.217274989674348;46.14464078229944;46.1446407823,0.217274989674;46.1446407823,0.217274989674;"{""type"": ""Point"", ""coordinates"": [0.217274989674346, 46.14464078228309]}"
144027AA666811E38CFF01F464E0362D;29092;295000;Ligne de Lille aux Fontinettes;077+855;Ruminghem;1;144027aa-6668-11e3-8cff-01f464e0362d;643078.4719000012;7083426.0942;2.193403089694716;50.84455136872786;50.8445513687,2.19340308969;50.8445513687,2.19340308969;"{""type"": ""Point"", ""coordinates"": [2.193403089694715, 50.84455136871508]}"
14435796666811E38CFF01F464E0362D;29196;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;028+741;Cérons;1;14435796-6668-11e3-8cff-01f464e0362d;434593.98319999874;6399156.7665;-0.347671390995952;44.64086894272555;44.6408689427,-0.347671390996;44.6408689427,-0.347671390996;"{""type"": ""Point"", ""coordinates"": [-0.347671390995954, 44.64086894270496]}"
14425E5E666811E38CFF01F464E0362D;29080;229000;Ligne de La Plaine à Hirson et Anor (frontière);010+445;Drancy;1;14425e5e-6668-11e3-8cff-01f464e0362d;658978.1537000015;6870449.048;2.440096689823668;48.9327097814293;48.9327097814,2.44009668982;48.9327097814,2.44009668982;"{""type"": ""Point"", ""coordinates"": [2.440096689823667, 48.93270978140762]}"
1443596E666811E38CFF01F464E0362D;29525;800000;Ligne de Givors-Canal à Grezan;694+616;La Combette;1;1443596e-6668-11e3-8cff-01f464e0362d;830357.1235999987;6358841.063900001;4.634464714882203;44.316452462827;44.3164524628,4.63446471488;44.3164524628,4.63446471488;"{""type"": ""Point"", ""coordinates"": [4.634464714882202, 44.31645246280554]}"
14400ACE666811E38CFF01F464E0362D;29450;860000;Ligne de Dijon-Ville à St-Amour;411+540;Frontenaud;1;14400ace-6668-11e3-8cff-01f464e0362d;874302.9913000017;6608907.2080999985;5.27555078772815;46.55758789810491;46.5575878981,5.27555078773;46.5575878981,5.27555078773;"{""type"": ""Point"", ""coordinates"": [5.27555078772815, 46.55758789808978]}"
1442A172666811E38CFF01F464E0362D;29055;070000;Ligne de Noisy-le-Sec à Strasbourg-Ville;138+419;Mardeuil;1;1442a172-6668-11e3-8cff-01f464e0362d;767830.873499997;6884606.357000001;3.928061207382808;49.05773649526732;49.0577364953,3.92806120738;49.0577364952,3.92806120738;"{""type"": ""Point"", ""coordinates"": [3.928061207382807, 49.05773649524626]}"
1442A560666811E38CFF01F464E0362D;29428;830000;Ligne de Paris-Lyon à Marseille-St-Charles;477+770;Villefranche-sur-Saône;1;1442a560-6668-11e3-8cff-01f464e0362d;833113.0675000027;6543450.3440999985;4.719403946042071;45.977732317366694;45.9777323174,4.71940394604;45.9777323173,4.71940394604;"{""type"": ""Point"", ""coordinates"": [4.719403946042071, 45.97773231734986]}"
14428DA6666811E38CFF01F464E0362D;85241;650000;Ligne de Toulouse à Bayonne;034+220;Longages;1;14428da6-6668-11e3-8cff-01f464e0362d;558184.701700002;6252236.205600001;1.251507354519818;43.35513444941685;43.3551344494,1.25150735452;43.3551344494,1.25150735452;"{""type"": ""Point"", ""coordinates"": [1.251507354519816, 43.35513444939302]}"
144044AA666811E38CFF01F464E0362D;29149;985000;Ligne de Choisy-le-Roi à Massy-Verrières;025+000;Villaine;1;144044aa-6668-11e3-8cff-01f464e0362d;646166.4160000011;6848288.748300001;2.268043012609707;48.73247741602668;48.732477416,2.26804301261;48.732477416,2.26804301261;"{""type"": ""Point"", ""coordinates"": [2.268043012609706, 48.73247741600398]}"
14404ADC666811E38CFF01F464E0362D;29146;977000;Ligne des Invalides à Versailles-Rive-Gauche;004+991;Quai-d'Issy;1;14404adc-6668-11e3-8cff-01f464e0362d;646263.9668999985;6859703.230500001;2.267930479180253;48.83514059130379;48.8351405913,2.26793047918;48.8351405913,2.26793047918;"{""type"": ""Point"", ""coordinates"": [2.267930479180252, 48.83514059128161]}"
14417738666811E38CFF01F464E0362D;29066;159000;Ligne de Haguenau à Hargarten-Falck;117+301;Carling;1;14417738-6668-11e3-8cff-01f464e0362d;970714.5727000013;6903240.459100001;6.713343272897856;49.17161807139756;49.1716180714,6.7133432729;49.1716180714,6.7133432729;"{""type"": ""Point"", ""coordinates"": [6.713343272897858, 49.17161807137707]}"
1440FA9E666811E38CFF01F464E0362D;29223;538000;Ligne de St-Benoît à La Rochelle-Ville;133+609;La Jarne;1;1440fa9e-6668-11e3-8cff-01f464e0362d;385075.63870000094;6567508.047400001;-1.080919204350503;46.13412314529694;46.1341231453,-1.08091920435;46.1341231453,-1.08091920435;"{""type"": ""Point"", ""coordinates"": [-1.080919204350506, 46.13412314528056]}"
1440F8DA666811E38CFF01F464E0362D;29224;538000;Ligne de St-Benoît à La Rochelle-Ville;075+719;Goise;1;1440f8da-6668-11e3-8cff-01f464e0362d;433023.90359999985;6583823.985399999;-0.469739241127698;46.30151412695379;46.301514127,-0.469739241128;46.3015141269,-0.469739241128;"{""type"": ""Point"", ""coordinates"": [-0.4697392411277, 46.301514126937896]}"
1443B8BC666811E38CFF01F464E0362D;29537;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;421+950;Nissan;1;1443b8bc-6668-11e3-8cff-01f464e0362d;709812.4553000033;6244536.5216999985;3.120855708778266;43.29992692692282;43.2999269269,3.12085570878;43.2999269269,3.12085570878;"{""type"": ""Point"", ""coordinates"": [3.120855708778265, 43.29992692689883]}"
144443BE666811E38CFF01F464E0362D;29207;655000;Ligne de Bordeaux-St-Jean à Irun;126+806;Cougnala;1;144443be-6668-11e3-8cff-01f464e0362d;383889.8944000006;6316496.0634;-0.934330108735197;43.87658106697677;43.876581067,-0.934330108735;43.876581067,-0.934330108735;"{""type"": ""Point"", ""coordinates"": [-0.934330108735199, 43.8765810669542]}"
143FF736666811E38CFF01F464E0362D;29363;850000;Ligne de Dijon-Ville à Vallorbe (frontière);402+500;Mesnay;1;143ff736-6668-11e3-8cff-01f464e0362d;912759.3352999985;6649739.883499999;5.796093424239509;46.913941553665026;46.9139415537,5.79609342424;46.9139415537,5.79609342424;"{""type"": ""Point"", ""coordinates"": [5.796093424239509, 46.91394155365092]}"
14415288666811E38CFF01F464E0362D;29106;975000;Ligne de Paris-St-Lazare à St-Germain-en-Laye;004+439;Asnières;1;14415288-6668-11e3-8cff-01f464e0362d;647252.0653000027;6867632.478100002;2.280406621850463;48.90652771929302;48.9065277193,2.28040662185;48.9065277193,2.28040662185;"{""type"": ""Point"", ""coordinates"": [2.280406621850461, 48.9065277192712]}"
1442F9AC666811E38CFF01F464E0362D;29073;852000;Ligne de Dole-Ville à Belfort;491+985;Héricourt - Bussurel;1;1442f9ac-6668-11e3-8cff-01f464e0362d;983313.2849999964;6726240.2709;6.770064573460878;47.57565631989277;47.5756563199,6.77006457346;47.5756563199,6.77006457346;"{""type"": ""Point"", ""coordinates"": [6.770064573460879, 47.57565631986389]}"
1440222E666811E38CFF01F464E0362D;29549;722000;Ligne de Béziers à Neussargues;524+100;Tournemire-Roquefort;1;1440222e-6668-11e3-8cff-01f464e0362d;701615.5625;6318601.556600001;3.020130753871208;43.9664145675165;43.9664145675,3.02013075387;43.9664145675,3.02013075387;"{""type"": ""Point"", ""coordinates"": [3.020130753871207, 43.96641456749414]}"
144344C4666811E38CFF01F464E0362D;29103;242000;Ligne de Creil à Jeumont;182+251;Busigny;1;144344c4-6668-11e3-8cff-01f464e0362d;732825.124499999;6995262.809;3.457908807153864;50.0549021147636;50.0549021148,3.45790880715;50.0549021147,3.45790880715;"{""type"": ""Point"", ""coordinates"": [3.457908807153864, 50.05490211474732]}"
14434F9A666811E38CFF01F464E0362D;106167;005000;Ligne de Paris à Strasbourg (LGV);022+244;Penchard;1;14434f9a-6668-11e3-8cff-01f464e0362d;688859.7954000011;6877786.738899998;2.847752933766632;48.99990377236274;48.9999037724,2.84775293377;48.9999037723,2.84775293377;"{""type"": ""Point"", ""coordinates"": [2.847752933766631, 48.99990377234139]}"
14406E18666811E38CFF01F464E0362D;29122;420000;Ligne de Paris-Montparnasse à Brest;052+885;Gazeran;1;14406e18-6668-11e3-8cff-01f464e0362d;609339.6560000032;6836897.364300001;1.769799579568066;48.62590840459156;48.6259084046,1.76979957957;48.6259084046,1.76979957957;"{""type"": ""Point"", ""coordinates"": [1.769799579568065, 48.62590840456831]}"
14406C58666811E38CFF01F464E0362D;29123;420000;Ligne de Paris-Montparnasse à Brest;069+159;Maintenon;1;14406c58-6668-11e3-8cff-01f464e0362d;596269.9068000019;6831545.590999998;1.593780094718179;48.575812327710906;48.5758123277,1.59378009472;48.5758123277,1.59378009472;"{""type"": ""Point"", ""coordinates"": [1.593780094718177, 48.57581232768739]}"
31C939D4AB4611E680FF013864E0362D;172067;566000;Ligne SEA-Atlantique (LGV);266+000;Clerac;1;31c939d4-ab46-11e6-80ff-013864e0362d;444777.01089999825;6458587.0603;-0.25021347448641;45.17931068026009;45.1793106803,-0.250213474486;45.1793106802,-0.250213474486;"{""type"": ""Point"", ""coordinates"": [-0.250213474486412, 45.17931068024098]}"
144453FC666811E38CFF01F464E0362D;29174;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;533+151;Coutras;3;144453fc-6668-11e3-8cff-01f464e0362d;452045.9755000025;6440897.686900001;-0.148766206580177;45.02281778390073;45.0228177839,-0.14876620658;45.0228177839,-0.14876620658;"{""type"": ""Point"", ""coordinates"": [-0.148766206580179, 45.0228177838812]}"
1440024A666811E38CFF01F464E0362D;114872;140000;Ligne de Réding à Metz-Ville;116+416;Suisse;1;1440024a-6668-11e3-8cff-01f464e0362d;961289.2189999968;6879756.910700001;6.569685138775982;48.964598780559605;48.9645987806,6.56968513878;48.9645987805,6.56968513878;"{""type"": ""Point"", ""coordinates"": [6.569685138775983, 48.964598780538076]}"
